PMID	Node1	Node2	pmid	link	QuerySet
17267552	ubiquitin-protein ligases/genetics	dopamine/genetics	17267552	https://pubmed.ncbi.nlm.nih.gov/17267552	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
17267552	ubiquitin-protein ligases/genetics	gene expression regulation/physiology	17267552	https://pubmed.ncbi.nlm.nih.gov/17267552	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
17267552	ubiquitin-protein ligases/genetics	nerve degeneration/chemically induced	17267552	https://pubmed.ncbi.nlm.nih.gov/17267552	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
27641647	ubiquitin-protein ligases/genetics	stress physiological	27641647	https://pubmed.ncbi.nlm.nih.gov/27641647	pmid-parkinsond_stem_mitoch-set.txt
27206984	ubiquitin-protein ligases/genetics	mitochondria/metabolism	27206984	https://pubmed.ncbi.nlm.nih.gov/27206984	pmid-parkinsond_stem_mitoch-set.txt
29887339	ubiquitin-protein ligases/genetics	mitochondria/metabolism	29887339	https://pubmed.ncbi.nlm.nih.gov/29887339	pmid-parkinsond_stem_mitoch-set.txt
27641647	ubiquitin-protein ligases/genetics	mitochondria/metabolism	27641647	https://pubmed.ncbi.nlm.nih.gov/27641647	pmid-parkinsond_stem_mitoch-set.txt
34048689	ubiquitin-protein ligases/genetics	mitochondria/metabolism	34048689	https://pubmed.ncbi.nlm.nih.gov/34048689	pmid-parkinsond_stem_mitoch-set.txt
27191603	ubiquitin-protein ligases/genetics	mitochondria/metabolism	27191603	https://pubmed.ncbi.nlm.nih.gov/27191603	pmid-parkinsond_stem_mitoch-set.txt
17267552	ubiquitin-protein ligases/genetics	brain/pathology	17267552	https://pubmed.ncbi.nlm.nih.gov/17267552	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
24247527	PCNA	RAF1	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	PCNA	caspase 8/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	PCNA	caspase 9/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	PCNA	cytochrome p-450 cyp3a/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	PCNA	cytotoxins/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	PCNA	dna fragmentation/drug effects	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	PCNA	hep g2 cells	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	PCNA	phosphatidylserines/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	PCNA	plant extracts/toxicity	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	PCNA	plant roots/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	PCNA	water/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	RAF1	caspase 8/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	RAF1	caspase 9/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	RAF1	cytochrome p-450 cyp3a/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	RAF1	cytotoxins/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	RAF1	dna fragmentation/drug effects	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	RAF1	hep g2 cells	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	RAF1	phosphatidylserines/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	RAF1	plant extracts/toxicity	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	RAF1	plant roots/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	RAF1	water/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 8/metabolism	caspase 9/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 8/metabolism	cytochrome p-450 cyp3a/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 8/metabolism	cytotoxins/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 8/metabolism	dna fragmentation/drug effects	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 8/metabolism	hep g2 cells	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 8/metabolism	phosphatidylserines/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 8/metabolism	plant extracts/toxicity	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 8/metabolism	plant roots/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 8/metabolism	water/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
32088353	caspase 9/metabolism	apoptosis/genetics	32088353	https://pubmed.ncbi.nlm.nih.gov/32088353	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
32088353	caspase 9/metabolism	autophagy-related protein 7/genetics	32088353	https://pubmed.ncbi.nlm.nih.gov/32088353	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 9/metabolism	cytochrome p-450 cyp3a/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 9/metabolism	cytotoxins/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 9/metabolism	dna fragmentation/drug effects	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 9/metabolism	hep g2 cells	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
32088353	caspase 9/metabolism	membrane proteins/genetics	32088353	https://pubmed.ncbi.nlm.nih.gov/32088353	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
32088353	caspase 9/metabolism	microtubule-associated proteins/metabolism	32088353	https://pubmed.ncbi.nlm.nih.gov/32088353	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
32088353	caspase 9/metabolism	muscle development/genetics	32088353	https://pubmed.ncbi.nlm.nih.gov/32088353	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
32088353	caspase 9/metabolism	muscle skeletal/metabolism	32088353	https://pubmed.ncbi.nlm.nih.gov/32088353	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
32088353	caspase 9/metabolism	myoblasts/cytology	32088353	https://pubmed.ncbi.nlm.nih.gov/32088353	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
32088353	caspase 9/metabolism	oxidative stress/genetics	32088353	https://pubmed.ncbi.nlm.nih.gov/32088353	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 9/metabolism	phosphatidylserines/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 9/metabolism	plant extracts/toxicity	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 9/metabolism	plant roots/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	caspase 9/metabolism	water/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
21237271	caspase 9/metabolism	cell death/drug effects	21237271	https://pubmed.ncbi.nlm.nih.gov/21237271	"('alpha-synuclein/genetics', 'cells cultured', 'cytochromes c/metabolism', 'parkinson disease/genetics')"
19147209	caspase 9/metabolism	endoplasmic reticulum/drug effects	19147209	https://pubmed.ncbi.nlm.nih.gov/19147209	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19488905	caspase 9/metabolism	CASP2	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19488905	caspase 9/metabolism	caspase 2/metabolism	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
32088353	caspase 9/metabolism	MMP2	32088353	https://pubmed.ncbi.nlm.nih.gov/32088353	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
32088353	caspase 9/metabolism	caspase 3/metabolism	32088353	https://pubmed.ncbi.nlm.nih.gov/32088353	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
19488905	caspase 9/metabolism	caspase 3/metabolism	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
21237271	caspase 9/metabolism	caspase 3/metabolism	21237271	https://pubmed.ncbi.nlm.nih.gov/21237271	"('alpha-synuclein/genetics', 'cells cultured', 'cytochromes c/metabolism', 'parkinson disease/genetics')"
19147209	caspase 9/metabolism	drug interactions	19147209	https://pubmed.ncbi.nlm.nih.gov/19147209	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19147209	caspase 9/metabolism	saquinavir/antagonists & inhibitors	19147209	https://pubmed.ncbi.nlm.nih.gov/19147209	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19488905	caspase 9/metabolism	dna damage	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19147209	caspase 9/metabolism	autophagy/drug effects	19147209	https://pubmed.ncbi.nlm.nih.gov/19147209	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19147209	caspase 9/metabolism	ovarian neoplasms/drug therapy	19147209	https://pubmed.ncbi.nlm.nih.gov/19147209	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19488905	caspase 9/metabolism	tumor cells cultured/drug effects	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19488905	caspase 9/metabolism	tumor suppressor protein p53/metabolism	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19488905	caspase 9/metabolism	cell cycle proteins/antagonists & inhibitors	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19147209	caspase 9/metabolism	hiv protease inhibitors/pharmacology	19147209	https://pubmed.ncbi.nlm.nih.gov/19147209	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19488905	caspase 9/metabolism	protein kinase inhibitors/pharmacology	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19488905	caspase 9/metabolism	bcl-2-associated x protein/metabolism	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19488905	caspase 9/metabolism	melanoma/pathology	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
21237271	caspase 9/metabolism	curcumin/pharmacology	21237271	https://pubmed.ncbi.nlm.nih.gov/21237271	"('alpha-synuclein/genetics', 'cells cultured', 'cytochromes c/metabolism', 'parkinson disease/genetics')"
19488905	caspase 9/metabolism	benzothiazoles/pharmacology	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19488905	caspase 9/metabolism	toluene/analogs & derivatives	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19147209	caspase 9/metabolism	ATF6	19147209	https://pubmed.ncbi.nlm.nih.gov/19147209	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19147209	caspase 9/metabolism	HSPA5	19147209	https://pubmed.ncbi.nlm.nih.gov/19147209	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
24247527	cytochrome p-450 cyp3a/metabolism	cytotoxins/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	cytochrome p-450 cyp3a/metabolism	dna fragmentation/drug effects	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	cytochrome p-450 cyp3a/metabolism	hep g2 cells	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	cytochrome p-450 cyp3a/metabolism	phosphatidylserines/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	cytochrome p-450 cyp3a/metabolism	plant extracts/toxicity	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	cytochrome p-450 cyp3a/metabolism	plant roots/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	cytochrome p-450 cyp3a/metabolism	water/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	cytotoxins/chemistry	dna fragmentation/drug effects	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	cytotoxins/chemistry	hep g2 cells	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	cytotoxins/chemistry	phosphatidylserines/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	cytotoxins/chemistry	plant extracts/toxicity	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	cytotoxins/chemistry	plant roots/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	cytotoxins/chemistry	water/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	dna fragmentation/drug effects	hep g2 cells	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
18176112	dna fragmentation/drug effects	phosphatidylserines/metabolism	18176112	https://pubmed.ncbi.nlm.nih.gov/18176112	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	dna fragmentation/drug effects	phosphatidylserines/metabolism	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
24247527	dna fragmentation/drug effects	phosphatidylserines/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	dna fragmentation/drug effects	plant extracts/toxicity	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	dna fragmentation/drug effects	plant roots/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	dna fragmentation/drug effects	water/chemistry	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
24247527	dna fragmentation/drug effects	cell survival/drug effects	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
10567915	dna fragmentation/drug effects	cell survival/drug effects	10567915	https://pubmed.ncbi.nlm.nih.gov/10567915	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11745615	dna fragmentation/drug effects	cell survival/drug effects	11745615	https://pubmed.ncbi.nlm.nih.gov/11745615	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18176112	dna fragmentation/drug effects	cell survival/drug effects	18176112	https://pubmed.ncbi.nlm.nih.gov/18176112	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	dna fragmentation/drug effects	cell survival/drug effects	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	dna fragmentation/drug effects	dna mitochondrial/metabolism	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
24247527	dna fragmentation/drug effects	PARP1	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
10567915	dna fragmentation/drug effects	cell nucleus/drug effects	10567915	https://pubmed.ncbi.nlm.nih.gov/10567915	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	dna fragmentation/drug effects	cell nucleus/drug effects	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
20398695	dna fragmentation/drug effects	caspase inhibitors	20398695	https://pubmed.ncbi.nlm.nih.gov/20398695	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10567915	dna fragmentation/drug effects	caspase inhibitors	10567915	https://pubmed.ncbi.nlm.nih.gov/10567915	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11745615	dna fragmentation/drug effects	caspase inhibitors	11745615	https://pubmed.ncbi.nlm.nih.gov/11745615	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18176112	dna fragmentation/drug effects	caspase inhibitors	18176112	https://pubmed.ncbi.nlm.nih.gov/18176112	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10391922	dna fragmentation/drug effects	caspase inhibitors	10391922	https://pubmed.ncbi.nlm.nih.gov/10391922	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	dna fragmentation/drug effects	caspase inhibitors	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10391922	dna fragmentation/drug effects	benzamides/pharmacology	10391922	https://pubmed.ncbi.nlm.nih.gov/10391922	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10391922	dna fragmentation/drug effects	annexin a5/metabolism	10391922	https://pubmed.ncbi.nlm.nih.gov/10391922	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18176112	dna fragmentation/drug effects	amino acid chloromethyl ketones/pharmacology	18176112	https://pubmed.ncbi.nlm.nih.gov/18176112	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10567915	dna fragmentation/drug effects	amino acid chloromethyl ketones/pharmacology	10567915	https://pubmed.ncbi.nlm.nih.gov/10567915	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	dna fragmentation/drug effects	amino acid chloromethyl ketones/pharmacology	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
20398695	dna fragmentation/drug effects	gadolinium/antagonists & inhibitors	20398695	https://pubmed.ncbi.nlm.nih.gov/20398695	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	dna fragmentation/drug effects	ethidium/pharmacology	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	dna fragmentation/drug effects	cell shape/drug effects	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10567915	dna fragmentation/drug effects	cell hypoxia/drug effects	10567915	https://pubmed.ncbi.nlm.nih.gov/10567915	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	dna fragmentation/drug effects	cycloheximide/pharmacology	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11745615	dna fragmentation/drug effects	cell membrane permeability/drug effects	11745615	https://pubmed.ncbi.nlm.nih.gov/11745615	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	dna fragmentation/drug effects	isothiocyanates/pharmacology	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11745615	dna fragmentation/drug effects	trypan blue	11745615	https://pubmed.ncbi.nlm.nih.gov/11745615	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18176112	dna fragmentation/drug effects	stomach neoplasms/metabolism	18176112	https://pubmed.ncbi.nlm.nih.gov/18176112	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11745615	dna fragmentation/drug effects	vacuoles/drug effects	11745615	https://pubmed.ncbi.nlm.nih.gov/11745615	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11745615	dna fragmentation/drug effects	chick embryo	11745615	https://pubmed.ncbi.nlm.nih.gov/11745615	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10391922	dna fragmentation/drug effects	calcimycin/pharmacology	10391922	https://pubmed.ncbi.nlm.nih.gov/10391922	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
20398695	dna fragmentation/drug effects	cerebral cortex/drug effects	20398695	https://pubmed.ncbi.nlm.nih.gov/20398695	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18176112	dna fragmentation/drug effects	intracellular fluid/drug effects	18176112	https://pubmed.ncbi.nlm.nih.gov/18176112	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11745615	dna fragmentation/drug effects	nerve growth factors/metabolism	11745615	https://pubmed.ncbi.nlm.nih.gov/11745615	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10391922	dna fragmentation/drug effects	quinazolinones	10391922	https://pubmed.ncbi.nlm.nih.gov/10391922	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11745615	dna fragmentation/drug effects	cells cultured/cytology	11745615	https://pubmed.ncbi.nlm.nih.gov/11745615	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10567915	dna fragmentation/drug effects	cell size/drug effects	10567915	https://pubmed.ncbi.nlm.nih.gov/10567915	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18176112	dna fragmentation/drug effects	butylated hydroxytoluene/analogs & derivatives	18176112	https://pubmed.ncbi.nlm.nih.gov/18176112	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11745615	dna fragmentation/drug effects	ganglia parasympathetic/drug effects	11745615	https://pubmed.ncbi.nlm.nih.gov/11745615	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
20398695	dna fragmentation/drug effects	cytochromes c/antagonists & inhibitors	20398695	https://pubmed.ncbi.nlm.nih.gov/20398695	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
