Node1	Node2	P_value	Adj_p_value	Fisher_p_value	zt_pois_cdf	Raw_co_occurrence	Expansion
PARK7	cell survival	4.12E-05	0.000168133	0.05	0.684648414	1	0
PARK7	dopaminergic neurons/metabolism	0.003717926	0.00607731	0.086811278	0.395836357	2	4
PARK7	endoplasmic reticulum/metabolism	0.005469507	0.008720363	0.122551991	0.704306703	1	4
PARK7	genes recessive	1.96E-06	1.04E-05	0.05	0.684648414	1	0
PARK7	genetic predisposition to disease	0.001456964	0.003156996	0.115271527	0.675762622	1	3
PARK7	hydrogen peroxide/pharmacology	0.002834813	0.006457452	0.08447205	0.6737233	1	2
PARK7	membrane potential mitochondrial	0.000930286	0.00209622	0.115271527	0.675762622	1	3
PARK7	membrane proteins/genetics	0.000552757	0.001282938	0.078019802	0.675762622	1	3
PARK7	mesenchymal stem cells/metabolism	4.12E-05	0.000168133	0.05	0.684648414	1	0
PARK7	microtubule-associated proteins/metabolism	1.28E-05	4.15E-05	0.03960396	0.675762622	1	3
PARK7	mitochondria/metabolism	0.00105347	0.00234854	0.011358524	0.055923458	4	3
PARK7	mitochondrial proteins/genetics	0.003575407	0.005854538	0.122551991	0.704306703	1	4
PARK7	mitophagy/genetics	0.002512954	0.004222392	0.122551991	0.704306703	1	4
PARK7	muscle development/genetics	1.28E-05	4.15E-05	0.03960396	0.675762622	1	3
PARK7	muscle skeletal/metabolism	1.28E-05	4.15E-05	0.03960396	0.675762622	1	3
PARK7	myoblasts/cytology	1.28E-05	4.15E-05	0.03960396	0.675762622	1	3
PARK7	neural stem cells/metabolism	0.004957485	0.009026251	0.220278354	0.675762622	1	3
PARK7	oxidative stress/genetics	0.000238514	0.000590701	0.078019802	0.675762622	1	3
PARK7	oxidopamine	0.000694847	0.002149189	0.098305085	0.684648414	1	0
PARK7	oxidopamine/pharmacology	0.000516484	0.001618315	0.098305085	0.684648414	1	0
PARK7	parkinson disease/diagnosis	0.003238547	0.008429292	0.098305085	0.684648414	1	0
PARK7	phenotype	0.00308306	0.00782877	0.041459545	0.36812785	2	1
PARK7	pluripotent stem cells/cytology	1.96E-06	1.04E-05	0.05	0.684648414	1	0
PARK7	protein deglycase dj-1/metabolism	4.80E-09	4.74E-08	0.05	0.684648414	1	0
PARK7	tyrosine 3-monooxygenase/genetics	1.96E-06	1.04E-05	0.05	0.684648414	1	0
PARK7	wharton jelly/cytology	4.12E-05	0.000168133	0.05	0.684648414	1	0
PARP1	adenosine triphosphate/analogs & derivatives	0.00184059	0.003863041	0.078019802	0.675762622	1	3
PARP1	adenosine triphosphate/biosynthesis	5.13E-06	1.81E-05	0.03960396	0.675762622	1	3
PARP1	alpha-chlorohydrin/toxicity	5.13E-06	1.81E-05	0.03960396	0.675762622	1	3
PARP1	cell survival/drug effects	0.00045558	0.001072931	0.001923621	0.155527348	3	3
PARP1	chemosterilants/toxicity	5.13E-06	1.81E-05	0.03960396	0.675762622	1	3
PARP1	dna fragmentation/drug effects	0.000751275	0.001718801	0.03960396	0.675762622	1	3
PARP1	endothelial cells/drug effects	0.001505636	0.003243114	0.078019802	0.675762622	1	3
PARP1	intracellular membranes/metabolism	0.000451281	0.000845496	0.062877674	0.704306703	1	4
PARP1	membrane potential mitochondrial/drug effects	0.000293468	0.000713025	0.001292701	0.155527348	3	3
PARP1	mitogen-activated protein kinase 1/metabolism	2.09E-05	6.56E-05	0.03960396	0.675762622	1	3
PCNA	RAF1	8.81E-11	5.47E-10	0.00990099	0.675762622	1	3
PCNA	caspase 8/metabolism	8.81E-11	5.47E-10	0.00990099	0.675762622	1	3
PCNA	caspase 9/metabolism	3.34E-06	1.21E-05	0.01980198	0.675762622	1	3
PCNA	cytochrome p-450 cyp3a/metabolism	8.81E-11	5.47E-10	0.00990099	0.675762622	1	3
PCNA	cytotoxins/chemistry	8.81E-11	5.47E-10	0.00990099	0.675762622	1	3
PCNA	dna fragmentation/drug effects	8.81E-11	5.47E-10	0.00990099	0.675762622	1	3
PCNA	dose-response relationship drug	0.005131496	0.009307242	0.069306931	0.675762622	1	3
PCNA	hep g2 cells	8.81E-11	5.47E-10	0.00990099	0.675762622	1	3
PCNA	phosphatidylserines/metabolism	7.15E-08	3.30E-07	0.01980198	0.675762622	1	3
PCNA	plant extracts/toxicity	8.81E-11	5.47E-10	0.00990099	0.675762622	1	3
PCNA	plant roots/chemistry	8.81E-11	5.47E-10	0.00990099	0.675762622	1	3
PCNA	water/chemistry	8.81E-11	5.47E-10	0.00990099	0.675762622	1	3
PI3	PRAM1	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PI3	anti-inflammatory agents/pharmacology	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PI3	antioxidants/pharmacology	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PI3	cachexia/etiology	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PI3	caspases/metabolism	0.001820581	0.003843069	0.03960396	0.675762622	1	3
PI3	cell death	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PI3	cell survival	4.52E-06	1.60E-05	0.01980198	0.675762622	1	3
PI3	cytokines/metabolism	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PI3	inflammation/drug therapy	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PI3	leukocytes mononuclear/drug effects	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PI3	neoplasms/complications	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PI3	oxidants/metabolism	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PI3	oxidative stress/drug effects	0.003172487	0.006322346	0.059405941	0.675762622	1	3
PI3	plant extracts	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PI3	triterpenes/pharmacology	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PIK3CA	PTEN	0.00062966	0.001455846	6.32E-06	0.004574958	6	3
PIK3CA	apoptosis	0.000249791	0.000615413	0.003824156	0.155527348	3	3
PIK3CA	cell proliferation/drug effects	0.001661119	0.003541891	0.008670867	0.360232201	2	3
PIK3CA	etoposide/pharmacology	0.001076908	0.002392471	0.059405941	0.675762622	1	3
PIK3CA	fas receptor/metabolism	0.001076908	0.002392471	0.059405941	0.675762622	1	3
PIK3CA	hela cells	0.001076908	0.002392471	0.059405941	0.675762622	1	3
PIK3CA	jurkat cells	0.001076908	0.002392471	0.059405941	0.675762622	1	3
PIK3CA	mitomycin/pharmacology	0.001076908	0.002392471	0.059405941	0.675762622	1	3
PIK3CA	nucleic acid synthesis inhibitors/pharmacology	0.001076908	0.002392471	0.059405941	0.675762622	1	3
PIK3CA	proto-oncogene proteins c-akt/genetics	0.000664022	0.001216307	0.075208231	0.704306703	1	4
PIK3CA	reactive oxygen species	0.002214162	0.003751294	0.075208231	0.704306703	1	4
PIK3CA	rna messenger/genetics	0.001867138	0.003220814	0.075208231	0.704306703	1	4
PINK1	PRKN	0.002915393	0.00587238	0.043789922	0.017151793	5	3
PINK1	PTEN	0.001163716	0.002985593	0.00831202	0.153812767	3	2
PINK1	RACGAP1	0.004794632	0.00878841	0.023762376	0.360232201	2	3
PINK1	TNS1	0.00091626	0.001644481	0.101910828	0.704306703	1	4
PINK1	calcium channel blockers/chemistry	0.00132664	0.002338079	0.101910828	0.704306703	1	4
PINK1	calcium channels t-type/metabolism	0.00132664	0.002338079	0.101910828	0.704306703	1	4
PINK1	cysteine	0.002399166	0.006420281	0.233333333	0.684648414	1	0
PINK1	dna mitochondrial/metabolism	0.001266578	0.002761485	0.158415842	0.675762622	1	3
PINK1	dopamine/metabolism	0.002875321	0.004773377	0.081386828	0.395836357	2	4
PINK1	dopaminergic neurons/metabolism	0.001041805	0.001862688	0.042851496	0.022707082	5	4
PINK1	drosophila proteins/metabolism	0.001846066	0.003185439	0.194022538	0.704306703	1	4
PINK1	homeostasis/drug effects	0.00132664	0.002338079	0.101910828	0.704306703	1	4
PINK1	hypothalamus/metabolism	0.001266578	0.002761485	0.158415842	0.675762622	1	3
PINK1	indoles/therapeutic use	0.000698095	0.001606237	0.158415842	0.675762622	1	3
PINK1	induced pluripotent stem cells	2.21E-05	6.92E-05	0.012104068	0.155527348	3	3
PINK1	induced pluripotent stem cells/cytology	0.001315349	0.002863236	0.043789922	0.017151793	5	3
PINK1	lipid metabolism	0.001266578	0.002761485	0.158415842	0.675762622	1	3
PINK1	lung/cytology	0.000603458	0.001110908	0.101910828	0.704306703	1	4
PINK1	mesencephalon/cytology	0.000603458	0.001110908	0.101910828	0.704306703	1	4
PINK1	mesenchymal stem cells/metabolism	0.00091626	0.001644481	0.101910828	0.704306703	1	4
PINK1	mitochondria/metabolism	0.000398196	0.000945554	0.010203243	7.54E-06	10	3
PINK1	mitophagy	0.000332692	0.000800827	0.02724785	0.155527348	3	3
PINK1	mitophagy/physiology	0.003248811	0.005351373	0.194022538	0.704306703	1	4
PINK1	muscle skeletal/pathology	0.004612969	0.008547444	0.158415842	0.675762622	1	3
PINK1	nerve degeneration/complications	0.00132664	0.002338079	0.101910828	0.704306703	1	4
PINK1	neural stem cells/metabolism	0.005146143	0.008230421	0.151193243	0.395836357	2	4
PINK1	neuronal outgrowth/drug effects	0.00132664	0.002338079	0.101910828	0.704306703	1	4
PINK1	neurons/cytology	4.30E-05	0.00013027	0.02724785	0.155527348	3	3
PINK1	neurons/metabolism	0.002808008	0.004682321	0.108011459	0.18130336	3	4
PINK1	neuropeptides/metabolism	0.001266578	0.002761485	0.158415842	0.675762622	1	3
PINK1	neuroprotection	0.00132664	0.002338079	0.101910828	0.704306703	1	4
PINK1	organ specificity	0.000603458	0.001110908	0.101910828	0.704306703	1	4
PINK1	parkinson disease/metabolism	0.003229555	0.008427346	0.020236108	0.001226504	7	0
PINK1	phenols/therapeutic use	0.000698095	0.001606237	0.158415842	0.675762622	1	3
PINK1	phenotype	0.004688128	0.008654334	0.070345698	0.055923458	4	3
PINK1	protein kinases	0.000138015	0.00037025	0.158415842	0.675762622	1	3
PINK1	protein kinases/genetics	0.001640344	0.00461622	0.010637054	0.163189624	3	0
PINK1	protein kinases/metabolism	0.000247668	0.000847461	0.002052765	0.059834132	4	0
PINK1	respiration	0.001266578	0.002761485	0.158415842	0.675762622	1	3
PINK1	rho gtp-binding proteins/metabolism	0.00132664	0.002338079	0.101910828	0.704306703	1	4
PINK1	rotenone/toxicity	0.00132664	0.002338079	0.101910828	0.704306703	1	4
PINK1	serine/metabolism	0.001266578	0.002761485	0.158415842	0.675762622	1	3
PINK1	sirolimus/therapeutic use	0.000698095	0.001606237	0.158415842	0.675762622	1	3
PINK1	stress physiological	0.000362423	0.00086665	0.023762376	0.360232201	2	3
PINK1	ubiquinone/therapeutic use	0.000698095	0.001606237	0.158415842	0.675762622	1	3
PINK1	ubiquitin-protein ligases/deficiency	0.001266578	0.002761485	0.158415842	0.675762622	1	3
PINK1	ubiquitin-protein ligases/genetics	0.00079869	0.001816978	0.033220928	0.055923458	4	3
PINK1	ubiquitin-protein ligases/metabolism	9.21E-06	3.01E-05	0.00180666	0.004574958	6	3
PINK1	ubiquitin/chemistry	0.000603458	0.001110908	0.101910828	0.704306703	1	4
PINK1	wharton jelly/cytology	0.00091626	0.001644481	0.101910828	0.704306703	1	4
PPARGC1A	RACGAP1	0.001673184	0.003564553	0.039405941	0.675762622	1	3
PPARGC1A	SLC25A4	0.000296412	0.000716663	0.01980198	0.675762622	1	3
PPARGC1A	SOD1	0.000296412	0.000716663	0.01980198	0.675762622	1	3
PPARGC1A	SOD2	0.003864335	0.007374722	0.039405941	0.675762622	1	3
PPARGC1A	SQSTM1	0.000296412	0.000716663	0.01980198	0.675762622	1	3
PPARGC1A	TFAM	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PPARGC1A	TNF	7.08E-05	0.000277178	0.033333333	0.684648414	1	0
PPARGC1A	UTRN	0.000296412	0.000716663	0.01980198	0.675762622	1	3
PPARGC1A	VDAC1	0.000296412	0.000716663	0.01980198	0.675762622	1	3
PPARGC1A	acyl-coa dehydrogenases/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PPARGC1A	dopaminergic neurons/ultrastructure	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PPARGC1A	electron transport complex i/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PPARGC1A	frontal lobe/pathology	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PPARGC1A	gene expression regulation/drug effects	1.59E-05	7.14E-05	0.033333333	0.684648414	1	0
PPARGC1A	micrornas/genetics	7.54E-06	3.71E-05	0.033333333	0.684648414	1	0
PPARGC1A	mitochondrial proteins/genetics	0.000440857	0.001422781	0.05	0.684648414	1	0
PPARGC1A	mitochondrial turnover/physiology	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PPARGC1A	neural stem cells	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PPARGC1A	neuromuscular junction/genetics	0.000296412	0.000716663	0.01980198	0.675762622	1	3
PPARGC1A	nuclear respiratory factor 1/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PPARGC1A	rotenone/pharmacology	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PPARGC1A	tumor necrosis factor-alpha/pharmacology	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRAM1	anti-inflammatory agents/pharmacology	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PRAM1	antioxidants/pharmacology	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PRAM1	cachexia/etiology	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PRAM1	caspases/metabolism	0.001820581	0.003843069	0.03960396	0.675762622	1	3
PRAM1	cell death	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PRAM1	cell survival	4.52E-06	1.60E-05	0.01980198	0.675762622	1	3
PRAM1	cytokines/metabolism	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PRAM1	inflammation/drug therapy	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PRAM1	leukocytes mononuclear/drug effects	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PRAM1	neoplasms/complications	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PRAM1	oxidants/metabolism	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PRAM1	oxidative stress/drug effects	0.003172487	0.006322346	0.059405941	0.675762622	1	3
PRAM1	plant extracts	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PRAM1	triterpenes/pharmacology	7.46E-09	3.79E-08	0.00990099	0.675762622	1	3
PRKCA	PRKCB	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCA	PRKCG	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCA	PRRT2	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCA	alpha-synuclein/genetics	0.002113975	0.00440206	0.108910891	0.675762622	1	3
PRKCA	cell differentiation/genetics	0.000276783	0.000677928	0.079207921	0.675762622	1	3
PRKCA	microtubule-associated proteins/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCA	neurites/metabolism	0.000177032	0.000621894	0.05	0.684648414	1	0
PRKCA	nf-e2-related factor 2/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCA	parkinson disease/drug therapy	0.0026219	0.006119054	0.071428571	0.6737233	1	2
PRKCA	pluripotent stem cells/metabolism	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCA	protein kinase c/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCA	substantia nigra/metabolism	0.000140559	0.000374859	0.069306931	0.675762622	1	3
PRKCB	PRKCG	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCB	PRRT2	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCB	alpha-synuclein/genetics	0.002113975	0.00440206	0.108910891	0.675762622	1	3
PRKCB	cell differentiation/genetics	0.000276783	0.000677928	0.079207921	0.675762622	1	3
PRKCB	microtubule-associated proteins/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCB	neurites/metabolism	0.000177032	0.000621894	0.05	0.684648414	1	0
PRKCB	nf-e2-related factor 2/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCB	parkinson disease/drug therapy	0.0026219	0.006119054	0.071428571	0.6737233	1	2
PRKCB	pluripotent stem cells/metabolism	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCB	protein kinase c/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCB	substantia nigra/metabolism	0.000140559	0.000374859	0.069306931	0.675762622	1	3
PRKCG	PRRT2	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCG	alpha-synuclein/genetics	0.002113975	0.00440206	0.108910891	0.675762622	1	3
PRKCG	cell differentiation/genetics	0.000276783	0.000677928	0.079207921	0.675762622	1	3
PRKCG	microtubule-associated proteins/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCG	neurites/metabolism	0.000177032	0.000621894	0.05	0.684648414	1	0
PRKCG	nf-e2-related factor 2/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCG	parkinson disease/drug therapy	0.0026219	0.006119054	0.071428571	0.6737233	1	2
PRKCG	pluripotent stem cells/metabolism	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCG	protein kinase c/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRKCG	substantia nigra/metabolism	0.000140559	0.000374859	0.069306931	0.675762622	1	3
PRKN	STOML2	0.000849282	0.00192244	0.138613861	0.675762622	1	3
PRKN	alpha-synuclein/metabolism	0.000532786	0.000986069	0.06340957	0.395836357	2	4
PRKN	blood proteins/metabolism	0.000849282	0.00192244	0.138613861	0.675762622	1	3
PRKN	brain/drug effects	0.003054205	0.00611683	0.138613861	0.675762622	1	3
PRKN	calcium channel blockers/chemistry	0.000503858	0.00093694	0.089171975	0.704306703	1	4
PRKN	calcium channels t-type/metabolism	0.000503858	0.00093694	0.089171975	0.704306703	1	4
PRKN	carbonyl cyanide m-chlorophenyl hydrazone/pharmacology	0.003054205	0.00611683	0.138613861	0.675762622	1	3
PRKN	cell differentiation/physiology	0.000849282	0.00192244	0.138613861	0.675762622	1	3
PRKN	cellular reprogramming	0.003052699	0.005051476	0.170912951	0.704306703	1	4
PRKN	chlorides/metabolism	0.000737149	0.001342979	0.089171975	0.704306703	1	4
PRKN	dna mitochondrial/metabolism	0.000477673	0.001121327	0.138613861	0.675762622	1	3
PRKN	dopamine/metabolism	0.001069854	0.001909203	0.06340957	0.395836357	2	4
PRKN	dopaminergic neurons/cytology	0.000613457	0.001420191	0.033538041	0.155527348	3	3
PRKN	dopaminergic neurons/metabolism	0.000232977	0.00045962	0.023704323	0.022707082	5	4
PRKN	drosophila proteins/metabolism	0.000737149	0.001342979	0.170912951	0.704306703	1	4
PRKN	electron transport complex i/metabolism	0.000849282	0.00192244	0.138613861	0.675762622	1	3
PRKN	environmental pollutants/metabolism	0.000737149	0.001342979	0.089171975	0.704306703	1	4
PRKN	fibroblasts	0.003787378	0.006188074	0.170912951	0.704306703	1	4
PRKN	genes recessive	0.000849282	0.00192244	0.138613861	0.675762622	1	3
PRKN	genetic predisposition to disease	0.00090002	0.002030121	0.049690969	0.360232201	2	3
PRKN	genome human	0.000737149	0.001342979	0.089171975	0.704306703	1	4
PRKN	glucosylceramidase/genetics	0.000737149	0.001342979	0.089171975	0.704306703	1	4
PRKN	gtp phosphohydrolases/biosynthesis	0.001385952	0.00300851	0.138613861	0.675762622	1	3
PRKN	homeostasis/drug effects	0.000503858	0.00093694	0.089171975	0.704306703	1	4
PRKN	hyaluronan receptors/metabolism	0.000849282	0.00192244	0.138613861	0.675762622	1	3
PRKN	induced pluripotent stem cells/cytology	0.000306004	0.000738872	0.023860478	0.017151793	5	3
PRKN	induced pluripotent stem cells/drug effects	0.002841097	0.005747064	0.049690969	0.360232201	2	3
PRKN	lewy bodies/metabolism	0.003054205	0.00611683	0.138613861	0.675762622	1	3
PRKN	manganese compounds/metabolism	0.000737149	0.001342979	0.089171975	0.704306703	1	4
PRKN	manganese poisoning/genetics	0.000737149	0.001342979	0.089171975	0.704306703	1	4
PRKN	mesencephalon/cytology	0.003054205	0.00611683	0.138613861	0.675762622	1	3
PRKN	metabolome	0.000104407	0.000285861	0.138613861	0.675762622	1	3
PRKN	mitochondria/metabolism	0.000417797	0.000990155	0.012126215	4.33E-05	9	3
PRKN	mitochondrial turnover/drug effects	0.003054205	0.00611683	0.138613861	0.675762622	1	3
PRKN	mitophagy/genetics	0.00175174	0.003028241	0.06340957	0.395836357	2	4
PRKN	mitophagy/physiology	0.001412662	0.002479088	0.170912951	0.704306703	1	4
PRKN	muscle skeletal/pathology	0.002113975	0.00440206	0.138613861	0.675762622	1	3
PRKN	mutation	9.66E-06	3.15E-05	0.001971327	0.000227327	8	3
PRKN	neural stem cells/cytology	0.000519697	0.001210589	0.049690969	0.360232201	2	3
PRKN	neuronal outgrowth/drug effects	0.000503858	0.00093694	0.089171975	0.704306703	1	4
PRKN	nf-e2-related factor 2/metabolism	0.003054205	0.00611683	0.138613861	0.675762622	1	3
PRKN	organ specificity	0.003054205	0.00611683	0.138613861	0.675762622	1	3
PRKN	parkinson disease secondary/chemically induced	0.000737149	0.001342979	0.089171975	0.704306703	1	4
PRKN	parkinson disease/diagnosis	5.27E-05	0.000158479	0.018019802	0.360232201	2	3
PRKN	parkinson disease/etiology	0.000849282	0.00192244	0.138613861	0.675762622	1	3
PRKN	parkinson disease/genetics	0.000472528	0.000882111	0.034117884	0.006469601	6	4
PRKN	parkinson disease/metabolism	0.00600312	0.009499462	0.156800954	0.18130336	3	4
PRKN	phenotype	0.001498381	0.003232261	0.043910234	0.055923458	4	3
PRKN	pluripotent stem cells/cytology	0.000849282	0.00192244	0.138613861	0.675762622	1	3
PRKN	postmortem changes	0.003054205	0.00611683	0.138613861	0.675762622	1	3
PRKN	protein kinases/genetics	7.25E-06	2.54E-05	0.008001372	0.155527348	3	3
PRKN	rotenone/toxicity	0.000503858	0.00093694	0.089171975	0.704306703	1	4
PRKN	tyrosine 3-monooxygenase/genetics	0.000849282	0.00192244	0.138613861	0.675762622	1	3
PRKN	ubiquitin-protein ligases	0.005557908	0.008841294	0.170912951	0.704306703	1	4
PRKN	ubiquitin-protein ligases/deficiency	0.000477673	0.001121327	0.138613861	0.675762622	1	3
PRKN	ubiquitin-protein ligases/genetics	0.00121879	0.003487496	0.000757023	0.005097868	6	0
PRKN	ubiquitin-protein ligases/metabolism	0.002186738	0.004546629	0.043910234	0.055923458	4	3
PRRT2	alpha-synuclein/genetics	0.002113975	0.00440206	0.108910891	0.675762622	1	3
PRRT2	cell differentiation/genetics	0.000276783	0.000677928	0.079207921	0.675762622	1	3
PRRT2	microtubule-associated proteins/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRRT2	neurites/metabolism	0.000177032	0.000621894	0.05	0.684648414	1	0
PRRT2	nf-e2-related factor 2/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRRT2	parkinson disease/drug therapy	0.0026219	0.006119054	0.071428571	0.6737233	1	2
PRRT2	pluripotent stem cells/metabolism	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRRT2	protein kinase c/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
PRRT2	substantia nigra/metabolism	0.000140559	0.000374859	0.069306931	0.675762622	1	3
PTEN	dose-response relationship drug	0.000678529	0.002101897	0.066101695	0.684648414	1	0
PTEN	fibroblasts/cytology	0.000211697	0.000732962	0.066101695	0.684648414	1	0
PTEN	homozygote	3.12E-07	1.84E-06	0.033333333	0.684648414	1	0
PTEN	indoles/therapeutic use	3.16E-10	4.08E-09	0.033333333	0.684648414	1	0
PTEN	lung/cytology	3.12E-07	1.84E-06	0.033333333	0.684648414	1	0
PTEN	muscle skeletal/pathology	5.16E-06	2.12E-05	0.042857143	0.6737233	1	2
PTEN	mutation missense	0.003515773	0.00884333	0.095187731	0.682254817	1	1
PTEN	neurons/cytology	9.91E-08	6.52E-07	0.005649718	0.371068466	2	0
PTEN	phenols/therapeutic use	3.16E-10	4.08E-09	0.033333333	0.684648414	1	0
PTEN	sirolimus/therapeutic use	3.16E-10	4.08E-09	0.033333333	0.684648414	1	0
PTEN	ubiquinone/therapeutic use	3.16E-10	4.08E-09	0.033333333	0.684648414	1	0
PTEN	ubiquitin-protein ligases	0.000966671	0.002555925	0.08447205	0.6737233	1	2
PTEN	ubiquitin/chemistry	3.12E-07	1.84E-06	0.033333333	0.684648414	1	0
PTPN2	cell differentiation/drug effects	5.52E-05	0.000222049	0.033333333	0.684648414	1	0
PTPN2	dopaminergic neurons/cytology	0.00286331	0.005784481	0.115841584	0.675762622	1	3
PTPN2	dopaminergic neurons/drug effects	5.52E-05	0.000222049	0.033333333	0.684648414	1	0
PTPN2	genome human	9.07E-05	0.000347002	0.033333333	0.684648414	1	0
PTPN2	glucosylceramidase/genetics	9.07E-05	0.000347002	0.033333333	0.684648414	1	0
PTPN2	gtp phosphohydrolases/genetics	0.002336341	0.006297495	0.066101695	0.684648414	1	0
PTPN2	induced pluripotent stem cells/drug effects	0.000131809	0.000354735	0.058811881	0.675762622	1	3
PTPN2	leucine-rich repeat serine-threonine protein kinase-2/genetics	0.000111744	0.000305105	0.078019802	0.675762622	1	3
PTPN2	lysosomes/drug effects	5.52E-05	0.000222049	0.033333333	0.684648414	1	0
PTPN2	mitophagy	0.000784513	0.001786217	0.097029703	0.675762622	1	3
PTPN2	necrosis	5.52E-05	0.000222049	0.033333333	0.684648414	1	0
PTPN2	neural stem cells/cytology	1.36E-05	4.39E-05	0.058811881	0.675762622	1	3
PTPN2	neural stem cells/drug effects	0.000208597	0.000519918	0.058811881	0.675762622	1	3
PTPN2	neurogenesis	0.003315763	0.008624781	0.066101695	0.684648414	1	0
PTPN2	neuroprotective agents/pharmacology	0.001606218	0.00343532	0.097029703	0.675762622	1	3
PTPN2	parkinson disease/pathology	0.001000521	0.00179001	0.087457129	0.704306703	1	4
PTPN2	small molecule libraries/pharmacology	5.52E-05	0.000222049	0.033333333	0.684648414	1	0
PTPN2	ubiquitin-protein ligases/genetics	0.001925901	0.003318117	0.111709946	0.704306703	1	4
RACGAP1	RHOT1	4.48E-07	2.61E-06	0.05	0.684648414	1	0
RACGAP1	SLC25A4	9.99E-05	0.00027557	0.01980198	0.675762622	1	3
RACGAP1	SOD1	9.99E-05	0.00027557	0.01980198	0.675762622	1	3
RACGAP1	SOD2	0.001856702	0.003893107	0.039405941	0.675762622	1	3
RACGAP1	SQSTM1	9.99E-05	0.00027557	0.01980198	0.675762622	1	3
RACGAP1	UTRN	9.99E-05	0.00027557	0.01980198	0.675762622	1	3
RACGAP1	VDAC1	9.99E-05	0.00027557	0.01980198	0.675762622	1	3
RACGAP1	adp ribose transferases/pharmacology	4.61E-09	1.50E-08	0.01910828	0.704306703	1	4
RACGAP1	amides/pharmacology	4.61E-09	1.50E-08	0.01910828	0.704306703	1	4
RACGAP1	botulinum toxins/pharmacology	4.61E-09	1.50E-08	0.01910828	0.704306703	1	4
RACGAP1	mitochondrial proteins/metabolism	0.000384227	0.001258898	0.083333333	0.684648414	1	0
RACGAP1	myocytes cardiac/drug effects	4.61E-09	1.50E-08	0.01910828	0.704306703	1	4
RACGAP1	neural stem cells/metabolism	4.60E-05	0.000187214	0.1	0.684648414	1	0
RACGAP1	neuromuscular junction/genetics	9.99E-05	0.00027557	0.01980198	0.675762622	1	3
